User,Rank,Game,Score
stebourd,13,It's a Wonderful World,8
stebourd,14,Clans of Caledonia,7
stebourd,15,Boonlake,6
stebourd,16,Guild of Merchant Explorers,5
stebourd,17,Earth,4
stebourd,18,Heat: Pedal to the Metal,3
stebourd,19,Black Angel,2
stebourd,20,Underwater Cities,1
Stein,1,Lord of the Rings: The Card Game,20
Stein,2,Resist!,19
Stein,3,Hadrian's Wall,18
Stein,4,Lord of the Rings: Journeys in Middle Earth,17
Stein,5,Marvel Champions: The Card Game,16
Stein,6,Tainted Grail: The Fall of Avalon,15
Stein,7,Star Trek: Frontiers,14
Stein,8,Great Wall,13
Stein,9,Hoplomachus: Victorum,12
Stein,10,Final Girl,11
Stein,11,Gloom of Kilforth: A Fantasy Quest Game,10
Stein,12,"Nightfighter Ace: Air Defense Over Germany, 1943-44",9
Stein,13,Spirit Island,8
Stein,14,Zulus on the Ramparts!,7
Stein,15,Terraforming Mars: Ares Expedition,6
Stein,16,Gloomhaven,5
Stein,17,Legacy of Yu,4
Stein,18,Shadowrun: Crossfire,3
Stein,19,Warfighter: The Tactical Special Forces Card Game,2
Stein,20,Warp’s Edge,1
Stephan Valkyser,1,Magic Maze,20
Stephan Valkyser,2,Lord of the Rings: The Card Game,19
Stephan Valkyser,3,"Mr. President: The American Presidency, 2001-2020",18
Stephan Valkyser,4,A Feast for Odin,17
Stephan Valkyser,5,Terraforming Mars,16
Stephan Valkyser,6,Mage Knight Board Game,15
Stephan Valkyser,7,Dune: Imperium,14
Stephan Valkyser,8,Under Falling Skies,13
Stephan Valkyser,9,Ark Nova,12
Stephan Valkyser,10,Churchill,11
Stephan Valkyser,11,Merchant of Venus (second edition),10
Stephan Valkyser,12,Nusfjord,9
Stephan Valkyser,13,Ora et Labora,8
Stephan Valkyser,14,Ambush!,7
Stephan Valkyser,15,Ganz schon clever,6
Stephan Valkyser,16,SpaceCorp,5
Stephan Valkyser,17,Imperium: Classics,4
Stephan Valkyser,18,Caverna: The Cave Farmers,3
Stephan Valkyser,19,Republic of Rome,2
Stephan Valkyser,20,Race for the Galaxy,1
stephaniepa,1,Terraforming Mars,20
stephaniepa,2,Box One,19
stephaniepa,3,Jump Drive,18
stephaniepa,4,Hotshots,17
stephaniepa,5,Five Crowns,16
stephaniepa,6,Ganz schon clever,15
stephaniepa,7,Fuse,14
stephaniepa,8,Tiny Towns,13
stephaniepa,9,Bananagrams,12
stephaniepa,10,Cottage Garden,11
stephaniepa,11,Drawn to Adventure,10
stephaniepa,12,One Deck Dungeon,9
stephaniepa,13,Can't Stop Express,8
stephaniepa,14,Flourish,7
stephaniepa,15,Dungeon Roll,6
stephaniepa,16,Onirim,5
stephaniepa,17,Castle Panic,4
stephaniepa,18,NMBR 9,3
stephaniepa,19,Turing Machine,2
stephaniepa,20,Healthy Heart Hospital,1
Stephen Glenn,1,Combat!,20
Stephen Glenn,2,Legends of Boxing,19
Stephen Glenn,3,APBA Baseball,18
Stephen Glenn,4,Xia: Legends of a Drift System,17
Stephen Glenn,5,Struggle for the Galactic Empire,16
Stephen Glenn,6,Lone Sherman: A Solitaire Wargame,15
Stephen Glenn,7,Fields of Normandy: A Solitaire Wargame,14
Stephen Glenn,8,Warfighter: The Tactical Special Forces Card Game,13
Stephen Glenn,9,Nemo's War,12
Stephen Glenn,10,Conflict of Heroes: Awakening the Bear! – Russia 1941-42,11
Stephen Glenn,11,History Maker Golf,10
Stephen Glenn,12,D100 Dungeon,9
Stephen Glenn,13,Mage Knight Board Game,8
Stephen Glenn,14,Fields of Fire,7
Stephen Glenn,15,Comanchería: The Rise and Fall of the Comanche Empire,6
Stephen Glenn,16,Crowbar!: The Rangers at Pointe Du Hoc,5
Stephen Glenn,17,space infantry,4
Stephen Glenn,18,Navajo Wars,3
Stephen Glenn,19,Under Falling Skies,2
Stephen Glenn,20,Hoplomachus: Victorum,1
StephenV,1,Terraforming Mars,20
StephenV,2,Mage Knight Board Game,19
StephenV,3,Sentinels of the Multiverse,18
StephenV,4,Ark Nova,17
StephenV,5,Paladins of the West Kingdom,16
StephenV,6,Hallertau,15
StephenV,7,Spirit Island,14
StephenV,8,Underwater Cities,13
StephenV,9,Glass Road,12
StephenV,10,Nemo's War,11
StephenV,11,Fuse,10
StephenV,12,Marvel Champions: The Card Game,9
StephenV,13,Lost Ruins of Arnak,8
StephenV,14,Barrage,7
StephenV,15,Aerion,6
StephenV,16,At the Gates of Loyang,5
StephenV,17,Warp’s Edge,4
StephenV,18,Dungeon Degenerates,3
StephenV,19,Obsession,2
StephenV,20,Warhammer Quest: The Adventure Card Game,1
SteveTremendous,1,Spirit Island,20
SteveTremendous,2,Too Many Bones,19
SteveTremendous,3,It's a Wonderful World,18
SteveTremendous,4,Aeon's End,17
SteveTremendous,5,Cloudspire,16
SteveTremendous,6,Robinson Crusoe: Adventures on the Cursed Island,15
SteveTremendous,7,Obsession,14
SteveTremendous,8,History Maker Golf,13
SteveTremendous,9,Concordia,12
SteveTremendous,10,Nusfjord,11
SteveTremendous,11,Oathsworn: Into the Deepwood,10
SteveTremendous,12,Under Falling Skies,9
SteveTremendous,13,Maracaibo,8
SteveTremendous,14,Pax Pamir,7
SteveTremendous,15,Viscounts of the West Kingdom,6
SteveTremendous,16,Ark Nova,5
SteveTremendous,17,Lost Ruins of Arnak,4
SteveTremendous,18,Mage Knight Board Game,3
SteveTremendous,19,Dawn of the Zeds,2
SteveTremendous,20,Maquis,1
Stijnhoofd,1,Too Many Bones,20
Stijnhoofd,2,Arkham Horror: The Card Game,19
Stijnhoofd,3,Spirit Island,18
Stijnhoofd,4,Mageling,17
Stijnhoofd,5,Earthborne Rangers,16
Stijnhoofd,6,Lost Ruins of Arnak,15
Stijnhoofd,7,Skytear Horde,14
Stijnhoofd,8,51st State,13
Stijnhoofd,9,Legendary Encounters: An Alien Deck Building Game,12
Stijnhoofd,10,Imperium: Classics,11
Stijnhoofd,11,Dune: Imperium,10
Stijnhoofd,12,Warp’s Edge,9
Stijnhoofd,13,It's a Wonderful World,8
Stijnhoofd,14,Ark Nova,7
Stijnhoofd,15,Cascadia,6
Stijnhoofd,16,Hoplomachus: The Lost Cities,5
Stijnhoofd,17,Wingspan,4
Stijnhoofd,18,Star Wars: Outer Rim,3
Stijnhoofd,19,For Northwood! A Solo Trick-Taking Game,2
Stijnhoofd,20,Jump Drive,1
Stochastic_Plastic,1,Spirit Island,20
Stochastic_Plastic,2,Imperium: Classics,19
Stochastic_Plastic,3,Sprawlopolis,18
Stochastic_Plastic,4,For Northwood! A Solo Trick-Taking Game,17
Stochastic_Plastic,5,Mage Knight Board Game,16
Stochastic_Plastic,6,Gloomhaven,15
Stochastic_Plastic,7,Menara,14
Stochastic_Plastic,8,Pandemic,13
Stochastic_Plastic,9,One Card Dungeon,12
Stochastic_Plastic,10,Rhino Hero,11
Stonecutter13,1,Marvel Champions: The Card Game,20
Stonecutter13,2,Lord of the Rings: The Card Game,19
Stonecutter13,3,Sentinels of the Multiverse,18
Stonecutter13,4,Aeon's End,17
Stonecutter13,5,Oathsworn: Into the Deepwood,16
Stonecutter13,6,Sword & Sorcery,15
Stonecutter13,7,Descent: Journeys in the Dark (Second Edition),14
Stonecutter13,8,Shadows of Brimstone: City of the Ancients,13
Stonecutter13,9,Arena: The Contest,12
Stonecutter13,10,Street Masters,11
Stonecutter13,11,Hoplomachus: Victorum,10
Stonecutter13,12,Galaxy Defenders,9
Stonecutter13,13,Legendary: A Marvel Deck Building Game,8
Stonecutter13,14,Astro Knights,7
Stonecutter13,15,Space Hulk,6
Stonecutter13,16,Deliverance,5
Stonecutter13,17,Warfighter: The Tactical Special Forces Card Game,4
Stonecutter13,18,Robinson Crusoe: Adventures on the Cursed Island,3
Stonecutter13,19,Ashes Reborn: Rise of the Phoenixborn,2
Stonecutter13,20,Massive Darkness,1
stormesp,1,Imperium: Classics,20
stormesp,2,Paper Tales,19
stormesp,3,Legendary: A Marvel Deck Building Game,18
stormesp,4,Ascension Tactics: Miniatures Deckbuilding Game,17
stormesp,5,Assassin's Creed: Brotherhood of Venice,16
stormesp,6,Siege of Runedar,15
stormesp,7,Gloomhaven,14
stormesp,8,Dead Eye,13
Stormplayer,1,Pax Pamir,20
Stormplayer,2,Pax Renaissance,19
Stormplayer,3,Tapestry,18
Stormplayer,4,CO2,17
Stormplayer,5,Orleans,16
Stormplayer,6,Brass: Birmingham,15
Stormplayer,7,Barcelona,14
Stormplayer,8,1862: Railway Mania in the Eastern Counties,13
Stormplayer,9,SpaceCorp,12
Stormplayer,10,Woodcraft,11
Stormplayer,11,Discordia,10
Stormplayer,12,Kepler-3042,9
Stormplayer,13,Atiwa,8
Stormplayer,14,Newton,7
Stormplayer,15,Land and Freedom: The Spanish Revolution and Civil War,6
Stormplayer,16,Freedom: The Underground Railroad,5
Stormplayer,17,Santa Maria,4
Stormplayer,18,La Granja,3
Stormplayer,19,Viticulture,2
Stormplayer,20,Flashpoint: South China Sea,1
stutzj,1,Shadows of Brimstone: City of the Ancients,20
stutzj,2,Eldritch Horror,19
stutzj,3,Core Space,18
stutzj,4,This War of Mine: The Board Game,17
stutzj,5,Pathfinder Adventure Card Game: Rise of the Runelords,16
stutzj,6,Arkham Horror: The Card Game,15
stutzj,7,Descent: Journeys in the Dark (Second Edition),14
stutzj,8,Dungeon Degenerates,13
stutzj,9,Darklight: Memento Mori,12
stutzj,10,Tainted Grail: The Fall of Avalon,11
stutzj,11,Elder Sign,10
stutzj,12,Lord of the Rings: Journeys in Middle Earth,9
stutzj,13,Aftermath,8
stutzj,14,Vagrantsong,7
stutzj,15,Legendary Encounters: An Alien Deck Building Game,6
stutzj,16,G.I. JOE Deck-Building Game,5
stutzj,17,Legends Untold,4
stutzj,18,Champions of Hara,3
stutzj,19,X-Men: Mutant Insurrection,2
stutzj,20,Arkham Horror,1
SuccessionWar,1,Spirit Island,20
SuccessionWar,2,Imperium: Classics,19
SuccessionWar,3,Too Many Bones,18
SuccessionWar,4,Aeon's End,17
SuccessionWar,5,Mage Knight Board Game,16
SuccessionWar,6,Cloudspire,15
SuccessionWar,7,Pax Pamir,14
SuccessionWar,8,Hoplomachus: Victorum,13
SuccessionWar,9,Gloom of Kilforth: A Fantasy Quest Game,12
SuccessionWar,10,Falling Sky: The Gallic Revolt Against Caesar,11
SuccessionWar,11,Anachrony,10
SuccessionWar,12,Dawn of the Zeds,9
SuccessionWar,13,Maquis,8
SuccessionWar,14,Tetrarchia,7
SuccessionWar,15,Robinson Crusoe: Adventures on the Cursed Island,6
SuccessionWar,16,Sprawlopolis,5
SuccessionWar,17,Pendragon: The Fall of Roman Britain,4
SuccessionWar,18,Xia: Legends of a Drift System,3
superwai28,1,Gaia Project,20
superwai28,2,Mage Knight Board Game,19
superwai28,3,Barrage,18
superwai28,4,Spirit Island,17
superwai28,5,Anachrony,16
superwai28,6,Darwin's Journey,15
superwai28,7,Revive,14
superwai28,8,Tiletum,13
superwai28,9,Boonlake,12
superwai28,10,Lost Ruins of Arnak,11
superwai28,11,Skymines,10
superwai28,12,Paladins of the West Kingdom,9
superwai28,13,Underwater Cities,8
superwai28,14,Terraforming Mars,7
superwai28,15,Voyages of Marco Polo,6
superwai28,16,Golem,5
superwai28,17,Kanban EV,4
superwai28,18,Aeon's End,3
superwai28,19,AuZtralia,2
superwai28,20,It's a Wonderful World,1
Surgibearchi,1,Earthborne Rangers,20
Surgibearchi,2,Jump Drive,19
Surgibearchi,3,Paper Tales,18
Surgibearchi,4,Marvel Champions: The Card Game,17
Surgibearchi,5,Red Cathedral,16
Surgibearchi,6,Search for Planet X,15
Surgibearchi,7,Nusfjord,14
Surgibearchi,8,Kanban EV,13
Surgibearchi,9,Resist!,12
Surgibearchi,10,Legacy of Dragonholt,11
Surgibearchi,11,Ark Nova,10
Surgibearchi,12,Underwater Cities,9
Surgibearchi,13,Gallerist,8
Surgibearchi,14,Agricola,7
Surgibearchi,15,Ming Voyages,6
Surgibearchi,16,Oh My Goods!,5
Surgibearchi,17,Bonfire,4
Surgibearchi,18,Ganz schon clever,3
Surgibearchi,19,Cartographers: A Roll Player Tale,2
Surgibearchi,20,Obsession,1
SusanGamer,1,Orchard: A 9 card solitaire game,20
SusanGamer,2,Sprawlopolis,19
SusanGamer,3,Grove: A 9 card solitaire game,18
SusanGamer,4,Star Realms,17
SusanGamer,5,Deliverance,16
SusanGamer,6,For Northwood! A Solo Trick-Taking Game,15
SusanGamer,7,Hardback,14
SusanGamer,8,Mint Cooperative,13
SusanGamer,9,Forbidden Island,12
SusanGamer,10,Flash Point: Fire Rescue,11
SusanGamer,11,Wingspan,10
SusanGamer,12,Silk Road Maker,9
SusanGamer,13,30 Rails,8
SusanGamer,14,Micropul,7
SusanGamer,15,Raging Bulls,6
SusanGamer,16,Mint Works,5
SusanGamer,17,Shards of Infinity,4
SusanGamer,18,Tiny Epic Pirates,3
SusanGamer,19,Gloomhaven,2
SusanGamer,20,One Deck Dungeon,1
swamphamster,1,Pendragon: The Fall of Roman Britain,20
swamphamster,2,Falling Sky: The Gallic Revolt Against Caesar,19
swamphamster,3,Fire in the Lake,18
swamphamster,4,"Western Front Ace: The Great War in the Air, 1916-1918",17
swamphamster,5,Enemy Action: Ardennes,16
swamphamster,6,Liberty or Death: The American Insurrection,15
swamphamster,7,"Downtown: Air War Over Hanoi, 1965-1972",14
swamphamster,8,Imperial Tide: The Great War 1914-1918,13
swamphamster,9,Irish Freedom,12
swamphamster,10,"Mrs Thatcher's War: The Falklands, 1982",11
swamphamster,11,Cruel Necessity,10
swamphamster,12,MAG-23 Guadalcanal,9
swamphamster,13,Tally Ho: A Solitaire Air War Game,8
swamphamster,14,Vive L'Empereur,7
swamphamster,15,SpaceCorp,6
swamphamster,16,D-Day at Omaha Beach,5
swamphamster,17,Field Commander: Napoleon,4
swamphamster,18,Time of Crisis,3
swamphamster,19,Undaunted: Normandy,2
swamphamster,20,Versailles 1919,1
swithers,1,Mage Knight Board Game,20
swithers,2,Dune: Imperium,19
swithers,3,Lord of the Rings Adventure Book Game,18
swithers,4,Battles of Medieval Britain: A Solitaire Wargame,17
swithers,5,Aeon's End,16
swithers,6,Boonlake,15
swithers,7,Lord of the Rings: Adventure to Mount Doom,14
swithers,8,Witchcraft!,13
swithers,9,Siege of Valeria,12
swithers,10,Banish the Snakes: A Game of St. Patrick in Ireland,11
swithers,11,Heroes of Terrinoth,10
swithers,12,D-Day Dice,9
swithers,13,Elder Sign,8
swithers,14,Red Cathedral,7
swithers,15,Zapotec,6
swithers,16,Horrified,5
swithers,17,Alien: Fate of Nostromo,4
swithers,18,Lord of the Rings: The Card Game,3
swithers,19,Arkham Horror: The Card Game,2
swithers,20,Arkham horror final hour,1
symesr,1,Lord of the Rings: The Card Game,20
symesr,2,Final Girl,19
symesr,3,Arkham Horror: The Card Game,18
symesr,4,Dune: Imperium,17
symesr,5,Too Many Bones,16
symesr,6,Tapestry,15
symesr,7,Obsession,14
symesr,8,Search for Planet X,13
symesr,9,Cthulhu: Death May Die,12
symesr,10,Mage Knight Board Game,11
symesr,11,HEXplore It,10
symesr,12,Earthborne Rangers,9
symesr,13,Everdell,8
symesr,14,It's a Wonderful World,7
symesr,15,Gloomhaven,6
symesr,16,Lord of the Rings: Journeys in Middle Earth,5
symesr,17,Bloodborne: The Board Game,4
symesr,18,AuZtralia,3
symesr,19,Tainted Grail: The Fall of Avalon,2
symesr,20,"Mind MGMT: The Psychic Espionage ""Game""",1
Szid,1,Spirit Island,20
Szid,2,Everdell,19
Szid,3,Robinson Crusoe: Adventures on the Cursed Island,18
Szid,4,Imperium: Classics,17
Szid,5,Wingspan,16
Szid,6,Paleo,15
Szid,7,Under Falling Skies,14
Szid,8,Viticulture,13
Szid,9,Lord of the Rings: The Card Game,12
Szid,10,Lewis & Clark,11
T Smog,1,Lewis & Clark,20
T Smog,2,Town Center,19
T Smog,3,Spirit Island,18
T Smog,4,Baseball Highlights: 2045,17
T Smog,5,Flamme Rouge,16
T Smog,6,Expedition: Northwest Passage,15
T Smog,7,Salvation Road,14
T Smog,8,Hostage Negotiator,13
T Smog,9,Clinic,12
T Smog,10,Blackout: Hong Kong,11
T Smog,11,A Gentle Rain,10
T Smog,12,Food Chain Island,9
T Smog,13,Ginkgopolis,8
T Smog,14,New Bedford,7
T Smog,15,Newton,6
T Smog,16,Cascadia,5
T Smog,17,Switch & Signal,4
T Smog,18,Eleven: Football Manager Board Game,3
T Smog,19,Agricola,2
T Smog,20,Endurance,1
t_honey,1,Dune: Imperium,20
t_honey,2,Terraforming Mars,19
t_honey,3,Earth,18
t_honey,4,ISS Vanguard,17
t_honey,5,Lord of the Rings: The Card Game,16
t_honey,6,Distilled,15
t_honey,7,Halls of Hegra,14
t_honey,8,Wingspan,13
t_honey,9,Scythe,12
t_honey,10,Hadrian's Wall,11
t_honey,11,Pandemic: Fall of Rome,10
t_honey,12,Warfighter: The Tactical Special Forces Card Game,9
t_honey,13,Star Realms,8
t_honey,14,"Hunters: German U-Boats at War, 1939-43",7
t_honey,15,Architects of the West Kingdom,6
t_honey,16,Viscounts of the West Kingdom,5
t_honey,17,Cape May,4
t_honey,18,Hoplomachus: Victorum,3
t3nn0,1,Spirit Island,20
t3nn0,2,Ark Nova,19
t3nn0,3,A Feast for Odin,18
t3nn0,4,Terraforming Mars,17
t3nn0,5,Wingspan,16
t3nn0,6,Great Western Trail,15
t3nn0,7,Viticulture,14
t3nn0,8,Scythe,13
t3nn0,9,Sprawlopolis,12
t3nn0,10,Dune: Imperium,11
t3nn0,11,Robinson Crusoe: Adventures on the Cursed Island,10
t3nn0,12,Roll Player,9
t3nn0,13,Friday,8
t3nn0,14,Clans of Caledonia,7
t3nn0,15,Architects of the West Kingdom,6
Tachoron,1,Mage Knight Board Game,20
Tachoron,2,Spirit Island,19
Tachoron,3,Ukiyo,18
Tachoron,4,Set A Watch,17
Tachoron,5,Hoplomachus: Victorum,16
Tachoron,6,Stellarion,15
Tachoron,7,Onirim,14
Tachoron,8,Cascadia,13
Tachoron,9,Sleeping Gods,12
Tachoron,10,Riftforce,11
Tachoron,11,Crystallo,10
Tachoron,12,Lux Aeterna,9
Tachoron,13,Sprawlopolis,8
Tachoron,14,Aerion,7
Tachoron,15,Aleph Null,6
Tachoron,16,Regicide,5
Tachoron,17,Food Chain Island,4
Tachoron,18,Space Hulk: Death Angel,3
Tachoron,19,Beacon Patrol,2
Tachoron,20,For Northwood! A Solo Trick-Taking Game,1
TacoBarneveld,1,Marvel United,20
TacoBarneveld,2,Gloomhaven,19
TacoBarneveld,3,Cartographers: A Roll Player Tale,18
TacoBarneveld,4,It's a Wonderful World,17
TacoBarneveld,5,Cascadia,16
TacoBarneveld,6,Ark Nova,15
TacoBarneveld,7,Hadrian's Wall,14
TacoBarneveld,8,Welcome to,13
TacoBarneveld,9,Dune: Imperium,12
TacoBarneveld,10,Arkham Horror: The Card Game,11
TacoBarneveld,11,Everdell,10
TacoBarneveld,12,Terraforming Mars,9
TacoBarneveld,13,Final Girl,8
TacoBarneveld,14,Cthulhu: Death May Die,7
TacoBarneveld,15,Viticulture,6
TacoBarneveld,16,Super-Skill Pinball: 4-Cade,5
TacoBarneveld,17,Endangered,4
TacoBarneveld,18,Lost Ruins of Arnak,3
TacoBarneveld,19,Riverside,2
TacoBarneveld,20,Coffee Roaster,1
takras,1,Lord of the Rings: Journeys in Middle Earth,20
takras,2,Star Trek: Frontiers,19
takras,3,Friday,18
takras,4,Hadrian's Wall,17
takras,5,Star Wars: The Deckbuilding Game,16
takras,6,Legendary Encounters: An Alien Deck Building Game,15
takras,7,Troyes Dice,14
takras,8,Unbroken,13
takras,9,Halls of Hegra,12
takras,10,Dune: Imperium,11
takras,11,Next Station: London,10
takras,12,Thing: The Boardgame,9
takras,13,Star Wars: The Clone Wars,8
takras,14,Super-Skill Pinball: 4-Cade,7
takras,15,Infection: Humanity's Last Gasp,6
takras,16,Star Trek Panic,5
takras,17,Dungeon Lords,4
takras,18,Heat: Pedal to the Metal,3
takras,19,Defenders of the Realm,2
takras,20,Nemesis,1
talzaroff,1,Too Many Bones,20
talzaroff,2,Search for Planet X,19
talzaroff,3,Obsession,18
talzaroff,4,Kingdomino,17
talzaroff,5,Mage Knight Board Game,16
talzaroff,6,Galdor's Grip,15
talzaroff,7,Turing Machine,14
talzaroff,8,For Northwood! A Solo Trick-Taking Game,13
talzaroff,9,Mission: Early Christianity from the Crucifixion to the Crusades,12
talzaroff,10,Legacy of Yu,11
talzaroff,11,Leaving Earth,10
talzaroff,12,Maquis,9
talzaroff,13,Viscounts of the West Kingdom,8
talzaroff,14,Sleeping Gods,7
talzaroff,15,Under Falling Skies,6
talzaroff,16,Deep Space D-6,5
talzaroff,17,Black Sonata,4
talzaroff,18,Fantasy Map Maker,3
talzaroff,19,Set A Watch,2
talzaroff,20,Hadrian's Wall,1
Tamburlain,1,Arkham Horror: The Card Game,20
Tamburlain,2,Root,19
Tamburlain,3,A Feast for Odin,18
Tamburlain,4,Nusfjord,17
Tamburlain,5,At the Gates of Loyang,16
Tamburlain,6,Oak,15
Tamburlain,7,Sleeping Gods,14
Tamburlain,8,Under Falling Skies,13
Tamburlain,9,Skoventyr,12
Tamburlain,10,Fields of Arle,11
Tamburlain,11,For Northwood! A Solo Trick-Taking Game,10
Tamburlain,12,Detective: City of Angels,9
Tamburlain,13,Concordia,8
Tamburlain,14,Fantastic Factories,7
Tamburlain,15,Capital Lux 2: Generations,6
Tamburlain,16,Loop,5
Tamburlain,17,Freedom: The Underground Railroad,4
Tamburlain,18,Paper Tales,3
Tamburlain,19,Furnace,2
Tamburlain,20,Vagrantsong,1
Tannerd,1,Voidfall,20
Tannerd,2,Curious Cargo,19
Tannerd,3,Cloudspire,18
Tannerd,4,Oathsworn: Into the Deepwood,17
Tannerd,5,Trailblazers,16
Tannerd,6,Marvel Champions: The Card Game,15
Tannerd,7,Gaia Project,14
Tannerd,8,Trickerion: Legends of Illusion,13
Tannerd,9,Cooper Island,12
Tannerd,10,Obsession,11
Tannerd,11,Fleet: The Dice Game,10
Tannerd,12,High Frontier,9
Tannerd,13,Dorfromantik: The Board Game,8
Tannerd,14,Legacy of Yu,7
Tannerd,15,Ruins: Death Binder,6
Tannerd,16,Orleans,5
Tannerd,17,Aleph Null,4
Tannerd,18,Lord of the Rings: The Card Game,3
Tannerd,19,Middara,2
Tannerd,20,Hadrian's Wall,1
Tarai,1,Obsession,20
Tarai,2,Heat: Pedal to the Metal,19
Tarai,3,Flamme Rouge,18
Tarai,4,Doctor Who: Solitaire Story Game,17
Tarai,5,Circadians: First Light,16
Tarai,6,Roll Camera!: The Filmmaking Board Game,15
Tarai,7,Spirit Island,14
Tarai,8,Gaia Project,13
Tarai,9,Anachrony,12
Tarai,10,Race for the Galaxy,11
Tarai,11,Legacy of Yu,10
Tarai,12,Dungeon Degenerates,9
Tarai,13,Ark Nova,8
Tarai,14,Kinfire Chronicles: Night's Fall,7
Tarai,15,Arkham Horror: The Card Game,6
Tarai,16,Under Falling Skies,5
Tarai,17,Hadrian's Wall,4
Tarai,18,Concordia,3
Tarai,19,Lands of Galzyr,2
Tarai,20,Mage Knight Board Game,1
Tardigrade Matsuri,1,Mage Knight Board Game,20
Tardigrade Matsuri,2,Mistfall,19
Tardigrade Matsuri,3,Dungeon Alliance,18
Tardigrade Matsuri,4,Core Worlds,17
Tardigrade Matsuri,5,Gloom of Kilforth: A Fantasy Quest Game,16
Tardigrade Matsuri,6,Legends of Andor,15
Tardigrade Matsuri,7,Cloudspire,14
TardiParty,1,Marvel Champions: The Card Game,20
TardiParty,2,Kingdom Death: Monster,19
TardiParty,3,Mage Knight Board Game,18
TardiParty,4,Spirit Island,17
TardiParty,5,Warp’s Edge,16
TardiParty,6,Cascadia,15
TardiParty,7,Cartographers: A Roll Player Tale,14
TardiParty,8,Gaia Project,13
TardiParty,9,John Company,12
TardiParty,10,Final Girl,11
tarken84,1,Heat: Pedal to the Metal,20
tarken84,2,Iron Helm,19
tarken84,3,Tin Helm,18
tarken84,4,Sentinels of the Multiverse,17
tarken84,5,For Northwood! A Solo Trick-Taking Game,16
tarken84,6,Maquis,15
tarken84,7,Dustrunner,14
tarken84,8,Sprawlopolis,13
tarken84,9,Under Falling Skies,12
tarken84,10,Regicide,11
tavernkeep,1,Imperium: Classics,20
tavernkeep,2,Leaving Earth,19
tavernkeep,3,Mage Knight Board Game,18
tavernkeep,4,Arkham Horror: The Card Game,17
tavernkeep,5,Heat: Pedal to the Metal,16
tavernkeep,6,Twilight Inscription,15
tavernkeep,7,A Feast for Odin,14
tavernkeep,8,World Wonders,13
tavernkeep,9,Imperial Settlers,12
tavernkeep,10,Under Falling Skies,11
tavernkeep,11,Hadrian's Wall,10
tavernkeep,12,Sprawlopolis,9
tavernkeep,13,Star Wars: Outer Rim,8
tavernkeep,14,Palm Island,7
tavernkeep,15,Nautilion,6
tavernkeep,16,Imperial Settlers: Empires of the North,5
tavernkeep,17,Tapestry,4
tavernkeep,18,Imperial Settlers: Roll & Write,3
tavernkeep,19,Onirim,2
tavernkeep,20,Legacy of Yu,1
Tcastellvi,1,Too Many Bones,20
Tcastellvi,2,Marvel Champions: The Card Game,19
Tcastellvi,3,Resist!,18
